"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.371350314E0,-4.935281575E-1,7.496700287E-1,-4.683475494E0
2.381100522E0,-2.270428658E0,6.128940582E-1,-3.937116623E0
2.390850626E0,-3.770222902E0,-2.081890106E-1,-6.047478318E-1
2.400600834E0,-3.360797405E0,-4.783992767E-1,2.148117542E0
2.410350939E0,-2.088385582E0,-8.757715225E-1,3.681543589E0
2.420101043E0,6.635880470E-2,-8.282737732E-1,4.215023994E0
2.429851251E0,1.842334747E0,-1.100254059E-2,4.164658546E0
2.439601355E0,1.663856626E0,3.098554611E-1,2.586625099E0
2.449351459E0,1.338053465E0,3.632364273E-1,9.015967250E-1
2.459101668E0,1.381479025E0,8.441162109E-1,-1.311252117E-1
2.468851772E0,1.017107487E0,1.515739441E0,-7.553180456E-1
2.478601876E0,5.720279813E-1,2.047561646E0,-1.306191206E0
2.488352084E0,6.861582398E-1,2.077846527E0,-1.060346007E0
2.498102189E0,6.509075761E-1,2.034339905E0,1.472004652E-1
2.507852397E0,1.218633056E0,2.242691040E0,7.267446518E-1
2.517602501E0,1.924103379E0,2.840867043E0,1.502878547E0
2.527352605E0,1.738239408E0,3.359583855E0,1.663815975E0
2.537102814E0,8.867167234E-1,3.414049149E0,7.040668130E-1
2.546852918E0,8.552823961E-2,3.248433113E0,-8.181118369E-1
2.556603022E0,-7.198291421E-1,2.910641670E0,-1.993828297E0
2.566353230E0,-1.462659836E0,2.402304649E0,-2.047244072E0
2.576103334E0,-2.172546625E0,1.737797737E0,-1.090078354E0
2.585853439E0,-1.868908882E0,7.469186783E-1,4.339953661E-1
2.595603647E0,1.007665098E-1,4.069328308E-1,2.001832008E0
2.605353751E0,2.238015890E0,5.958147049E-1,2.685095072E0
2.615103855E0,2.600227118E0,8.812294006E-1,1.933325648E0
2.624854064E0,2.034142256E0,7.996082306E-1,-4.160189629E-1
2.634604168E0,1.318984628E0,3.434724808E-1,-2.807731628E0
2.644354272E0,5.322011113E-1,-1.954460144E-1,-3.230980635E0
2.654104480E0,3.674376011E-2,-9.390726089E-1,-2.370130301E0
2.663854584E0,1.900263429E-1,-1.977646828E0,-1.361460686E0
2.673604689E0,3.599332869E-1,-2.678425789E0,-2.798672020E-1
2.683354897E0,3.994132280E-1,-3.316678047E0,2.998101711E-1
2.693105001E0,1.226308271E-1,-4.140389442E0,8.305719495E-1
2.702855105E0,2.687414587E-1,-4.488580704E0,1.476417303E0
2.712605314E0,4.554764628E-1,-4.613388062E0,1.140461445E0
2.722355418E0,-3.401560709E-2,-5.075899124E0,-2.660425901E-1
2.732105522E0,-6.366610527E-1,-5.388737679E0,-1.114260674E0
2.741855730E0,-1.102818608E0,-5.598193169E0,-1.388000250E0
2.751605834E0,-1.410301566E0,-6.098581314E0,-1.266906500E0
2.761355939E0,-1.378419280E0,-6.803176880E0,-6.988847256E-1
2.771106147E0,-8.385025859E-1,-7.467544079E0,-4.903361201E-1
2.780856251E0,-2.498932630E-1,-8.022041321E0,-4.392313957E-1
2.790606355E0,4.261203110E-1,-8.385353088E0,-6.588479280E-1
2.800356459E0,1.039068222E0,-8.398128510E0,-9.395407438E-1
2.810106668E0,1.554922462E0,-8.514939308E0,-8.896868229E-1
2.819856772E0,1.503985047E0,-8.738430023E0,-1.165746212E0
2.829606876E0,1.303356886E0,-8.834989548E0,-1.889731407E0
2.839357084E0,8.754227757E-1,-8.874259949E0,-2.842749119E0
2.849107189E0,-8.938212693E-2,-9.359676361E0,-3.254529238E0
2.858857293E0,-8.025224805E-1,-9.593907356E0,-2.914006233E0
2.868607397E0,-8.969404697E-1,-9.197068214E0,-2.373759985E0
2.878357605E0,-1.104202390E0,-8.609948158E0,-2.284932137E0
2.888107709E0,-1.196536064E0,-7.500573635E0,-2.342515469E0
2.897857814E0,-1.121969342E0,-6.078114033E0,-1.529822588E0
2.907608022E0,-1.014709115E0,-4.742323875E0,-5.124836564E-1
2.917358126E0,-5.575410724E-1,-3.349381447E0,-4.632463753E-1
2.927108230E0,-1.611253917E-1,-1.954083443E0,-6.061779261E-1
2.936858334E0,-2.559803724E-1,-8.000669479E-1,-9.622937441E-1
2.946608543E0,-8.429411054E-1,4.079103470E-1,-1.059460878E0
2.956358647E0,-1.628740311E0,1.245316505E0,-1.205891848E0
2.966108751E0,-1.998216271E0,1.984974861E0,-2.527537823E0
2.975858855E0,-1.774108052E0,3.129514694E0,-3.902390957E0
2.985609064E0,-5.653601885E-1,4.441864014E0,-3.216060162E0
2.995359168E0,1.080002427E0,5.518581390E0,-1.995051384E0
3.005109272E0,2.852784157E0,6.040098190E0,-2.636032999E-1
3.014859376E0,2.619669199E0,5.522313118E0,2.754751205E0
3.024609584E0,1.720621705E0,4.262563705E0,5.172940731E0
3.034359689E0,6.396274567E-1,2.710763931E0,6.065826416E0
3.044109793E0,-2.579505444E-1,8.181800842E-1,5.307796955E0
3.053859897E0,-4.256472588E-1,-6.827602386E-1,3.667610884E0
3.063610105E0,-6.185936928E-1,-2.223228455E0,1.446147203E0
3.073360209E0,-9.880658388E-1,-3.437293053E0,-1.036633134E0
3.083110314E0,-1.158313036E0,-4.113895416E0,-2.814718962E0
3.092860418E0,-1.164995313E0,-4.171985626E0,-3.441064119E0
3.102610626E0,-7.658687830E-1,-3.630797863E0,-3.240415812E0
3.112360730E0,-2.425876856E-1,-3.110305309E0,-2.591418028E0
3.122110834E0,-2.106991410E-1,-3.045063972E0,-2.556605816E0
3.131860939E0,-2.836997807E-1,-3.033299446E0,-2.997110844E0
3.141611043E0,-3.869073391E-1,-2.752849579E0,-2.705574512E0
3.151361251E0,-2.096203566E-1,-2.173283577E0,-2.265002251E0
3.161111355E0,-1.011374593E-1,-1.194918633E0,-1.339578271E0
3.170861459E0,1.790681481E-2,2.266483307E-1,-4.561244845E-1
3.180611564E0,2.228716314E-1,1.226637840E0,2.452477515E-1
3.190361668E0,3.434267640E-1,1.887501717E0,9.428772926E-1
3.200111876E0,7.827569842E-1,2.055216789E0,1.168847203E0
3.209861980E0,1.035720110E0,2.012600899E0,1.192700982E0
3.219612084E0,1.062308431E0,1.760208130E0,1.035902500E0
3.229362189E0,1.005005360E0,1.158060074E0,1.280176163E0
3.239112293E0,9.308345318E-1,9.087123871E-1,2.525659561E0
3.248862501E0,7.078924179E-1,9.896488190E-1,3.127403021E0
3.258612605E0,1.471481025E-1,8.153467178E-1,2.265534878E0
3.268362709E0,-5.663173199E-1,6.012144089E-1,7.594578266E-1
3.278112814E0,-9.155333638E-1,3.807373047E-1,-3.527021408E-1
3.287862918E0,-9.146351814E-1,7.762432098E-2,-8.645944595E-1
3.297613126E0,-6.340299249E-1,-4.390687943E-1,-9.806056023E-1
3.307363230E0,-1.775929928E-1,-9.373588562E-1,-7.468166351E-1
3.317113334E0,4.991317391E-1,-1.088204384E0,-6.205855012E-1
3.326863439E0,1.071944118E0,-1.226754189E0,-5.004978180E-1
3.336613543E0,1.125967264E0,-1.312637329E0,-5.290388465E-1
3.346363647E0,8.440638185E-1,-1.425028801E0,-1.065789461E0
3.356113855E0,6.923171282E-1,-1.158586502E0,-2.016306400E0
3.365863959E0,7.590950727E-1,-6.576986313E-1,-2.603625059E0
3.375614064E0,9.234713316E-1,-3.880176544E-1,-2.655479670E0
3.385364168E0,1.071235061E0,-1.815452576E-1,-2.578739643E0
3.395114272E0,8.849273920E-1,-1.974611282E-1,-2.033755779E0
3.404864376E0,4.786682129E-1,-4.442520142E-1,-9.853566289E-1
3.414614480E0,1.150474027E-1,-8.233547211E-1,-1.660609841E-1
3.424364689E0,-1.712934524E-1,-1.088824272E0,2.410572618E-1
3.434114793E0,-2.764746547E-1,-1.377241135E0,-1.629293263E-1
3.443864897E0,-1.587780416E-1,-1.387908936E0,-1.162621140E0
3.453615001E0,4.774059355E-2,-1.421893120E0,-1.289557815E0
3.463365105E0,7.871735692E-1,-1.202049255E0,-6.966983676E-1
3.473115209E0,1.056913018E0,-1.667224884E0,1.294682860E0
3.482865418E0,1.196600795E0,-2.114533424E0,2.700804472E0
3.492615522E0,1.763782501E0,-1.911696434E0,2.731040716E0
3.502365626E0,1.957870722E0,-1.527996063E0,1.796748996E0
3.512115730E0,1.119637370E0,-1.569725037E0,-5.897407234E-2
3.521865834E0,-1.464074850E-2,-2.011580944E0,-2.526207924E0
3.531615939E0,-9.636424780E-1,-3.033991337E0,-3.722532034E0
3.541366043E0,-1.608287811E0,-3.872316360E0,-2.816295147E0
3.551116251E0,-1.624042630E0,-4.257702827E0,-1.902769923E0
3.560866355E0,-1.652324796E0,-4.883809090E0,-9.565942883E-1
3.570616459E0,-1.417994022E0,-5.566877365E0,1.124616623E0
3.580366564E0,-6.726973057E-1,-5.514533997E0,2.259493351E0
3.590116668E0,4.481556416E-1,-5.215043068E0,2.291889668E0
3.599866772E0,1.139092326E0,-4.751679897E0,1.363621950E0
3.609616876E0,1.527874470E0,-4.217280388E0,3.021336198E-1
3.619366980E0,1.282632351E0,-4.304144859E0,-5.542817116E-1
3.629117084E0,1.643977165E-1,-4.574416161E0,-1.193691254E0
3.638867293E0,-1.069303632E0,-4.464917183E0,-1.385348201E0
3.648617397E0,-1.540101409E0,-4.272717476E0,-7.646726370E-1
3.658367397E0,-1.215088725E0,-4.198306084E0,-6.223508716E-2
3.668117605E0,-1.040182948E0,-4.212847710E0,8.933775425E-1
3.677867709E0,-5.378308296E-1,-3.955672264E0,1.653752208E0
3.687617814E0,2.619130015E-1,-3.398396969E0,9.713529944E-1
3.697367918E0,3.980996609E-1,-2.830216885E0,-6.523044705E-1
3.707118022E0,3.156930208E-1,-2.537517548E0,-2.151534319E0
3.716868126E0,4.605203271E-1,-2.085234642E0,-2.662864447E0
3.726618230E0,8.045485020E-1,-1.750433445E0,-1.752718925E0
3.736368334E0,1.235355377E0,-1.666345119E0,-9.767418504E-1
3.746118543E0,8.411000371E-1,-1.978405952E0,7.147845030E-1
3.755868647E0,-9.850161076E-1,-2.699008942E0,3.395012140E0
3.765618751E0,-2.208841085E0,-3.636683464E0,5.158125401E0
3.775368855E0,-5.631485209E-2,-1.207156181E0,2.600282907E0
3.785118959E0,1.519098997E0,5.750637054E-1,-4.049407244E-1
3.794869064E0,1.425425768E0,6.688213348E-1,-4.317196369E0
3.804619168E0,3.354837894E-1,1.149368286E0,-7.941556931E0
