"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.078109535E0,6.557633281E-1,-5.531380773E-1,5.963567495E-1
1.087859952E0,1.006399751E0,-1.049771070E0,6.525563002E-1
1.097610369E0,1.047327638E0,-1.010675788E0,5.902481079E-1
1.107360681E0,8.023709059E-1,-6.111702323E-1,4.375318885E-1
1.117111098E0,3.344484568E-1,8.857538924E-3,2.353356630E-1
1.126861410E0,-1.517999023E-1,7.199041247E-1,-3.649916872E-2
1.136611827E0,-4.786125422E-1,1.349705696E0,-3.681987524E-1
1.146362139E0,-7.131846547E-1,1.761428595E0,-6.852375865E-1
1.156112556E0,-8.860593438E-1,1.899484038E0,-8.990402222E-1
1.165862869E0,-8.475748897E-1,1.801134825E0,-9.778417945E-1
1.175613285E0,-5.568032265E-1,1.445000648E0,-9.222530723E-1
1.185363598E0,-1.676823795E-1,8.579595685E-1,-7.163916826E-1
1.195114014E0,1.548542231E-1,2.098320574E-1,-4.036289155E-1
1.204864327E0,3.564395905E-1,-3.723220825E-1,-7.376192510E-2
1.214614744E0,4.810560048E-1,-7.015781999E-1,1.779143661E-1
1.224365056E0,5.940660238E-1,-7.412844300E-1,3.031416535E-1
1.234115473E0,6.569850445E-1,-5.726857185E-1,3.617846668E-1
1.243865785E0,6.062833071E-1,-3.943132162E-1,3.507890999E-1
1.253616202E0,4.309650958E-1,-3.411679864E-1,2.799287736E-1
1.263366514E0,1.872300506E-1,-4.780016840E-1,2.115119249E-1
1.273116931E0,-2.046396956E-2,-7.754928470E-1,1.644753367E-1
1.282867244E0,-1.053741723E-1,-1.096196890E0,1.039997265E-1
1.292617660E0,-2.046396956E-2,-1.308777809E0,3.436114267E-2
1.302367973E0,2.031125426E-1,-1.272736788E0,-4.123337101E-3
1.312118389E0,3.869828284E-1,-9.227112532E-1,-2.306014486E-2
1.321868702E0,3.527744114E-1,-3.320049942E-1,-1.756236330E-2
1.331619119E0,9.498947114E-2,2.733619809E-1,2.519817278E-2
1.341369431E0,-2.965748608E-1,6.258309484E-1,1.009454057E-1
1.351119744E0,-6.466003656E-1,6.753110290E-1,1.388190240E-1
1.360870160E0,-7.754928470E-1,5.665770769E-1,2.580903657E-2
1.370620473E0,-6.808087826E-1,5.384773016E-1,-2.503018379E-1
1.380370889E0,-4.883863926E-1,4.712821841E-1,-5.545125008E-1
1.390121202E0,-3.741546869E-1,1.566868126E-1,-6.827940941E-1
1.399871619E0,-4.156934917E-1,-2.532034516E-1,-4.763218164E-1
1.409621931E0,-4.883863926E-1,-5.653553605E-1,6.551524997E-2
1.419372348E0,-5.690205693E-1,-6.747001410E-1,7.954986691E-1
1.429122660E0,-6.649262905E-1,-5.115992427E-1,1.409417748E0
1.438873077E0,-6.380482912E-1,-8.155044913E-2,1.543197155E0
1.448623389E0,-3.833176494E-1,6.472112536E-1,1.047174931E0
1.458373702E0,-1.496618707E-2,1.170722365E0,3.049742281E-1
1.468124119E0,1.609628648E-1,1.369864225E0,-2.814559340E-1
1.477874431E0,1.120936871E-1,1.423620343E0,-5.758927464E-1
1.487624848E0,4.306596518E-2,1.464548349E0,-4.689914286E-1
1.497375160E0,4.367683083E-2,1.568395376E0,-8.414662629E-2
1.507125577E0,1.261435747E-1,1.438281178E0,3.116937578E-1
1.516875889E0,2.434296161E-1,1.043662429E0,5.261073112E-1
1.526626306E0,3.362810612E-1,5.433642268E-1,4.851793647E-1
1.536376619E0,3.313941360E-1,1.951712966E-1,2.793179154E-1
1.546126931E0,2.214384824E-1,-5.528326333E-2,7.345648855E-2
1.555877348E0,9.071341902E-2,-2.623664141E-1,-2.183841541E-2
1.565627660E0,7.360920310E-2,-3.436114490E-1,2.764163166E-2
1.575378077E0,2.183841616E-1,-2.269362658E-1,2.072358727E-1
1.585128389E0,4.541779757E-1,7.116574794E-2,4.277580678E-1
1.594878806E0,6.270527244E-1,4.224129915E-1,5.988001823E-1
1.604629119E0,6.643154621E-1,5.476402640E-1,6.152935624E-1
1.614379431E0,5.128209591E-1,5.225948095E-1,4.375318885E-1
1.624129848E0,1.175914705E-1,4.627300799E-1,1.412624866E-1
1.633880160E0,-4.156934917E-1,3.564395905E-1,-1.965457499E-1
