"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.994184887E0,-5.180372596E-1,9.153985977E-1,-8.239841461E0
2.004184887E0,-3.695308566E-1,1.357174397E0,-7.947603226E0
2.014184887E0,-1.446457952E-1,1.706546307E0,-7.805497169E0
2.024184887E0,1.670754403E-1,2.025382042E0,-7.485231400E0
2.034184887E0,2.149078846E-1,2.087396622E0,-7.440195560E0
2.044184887E0,2.792342305E-1,2.198294163E0,-7.159792423E0
2.054184887E0,4.948236644E-1,2.116963387E0,-6.901171207E0
2.064184887E0,7.268152833E-1,1.947283745E0,-6.481139183E0
2.074184887E0,8.469573855E-1,1.842624187E0,-6.381486416E0
2.084184887E0,9.044928551E-1,1.649393082E0,-6.284029007E0
2.094184887E0,8.980312347E-1,1.373950481E0,-6.109125137E0
2.104184887E0,8.321941495E-1,1.036002636E0,-6.327032089E0
2.114184887E0,8.525434732E-1,7.541203499E-1,-6.563436508E0
2.124184887E0,8.970747590E-1,3.949832916E-1,-6.724946022E0
2.134184887E0,1.118365884E0,9.757566452E-2,-6.891803265E0
2.144184887E0,9.636842608E-1,-2.505774498E-1,-7.391320229E0
2.154184887E0,9.030370116E-1,-2.620325089E-1,-7.593350887E0
2.164184887E0,6.831038594E-1,-2.540941238E-1,-8.021167755E0
2.174184887E0,5.129109025E-1,-2.648839951E-1,-8.454586029E0
2.184184887E0,2.521496713E-1,-2.063822746E-1,-8.998552322E0
2.194184887E0,2.482829839E-1,-1.710858345E-1,-9.122062683E0
2.204184887E0,1.612139940E-1,-1.329088211E-1,-9.013110161E0
2.214184887E0,1.109300554E-1,-1.609926224E-1,-8.555887222E0
2.224184887E0,-8.655849099E-2,-1.837029457E-1,-7.407487869E0
2.234184887E0,-1.524055302E-1,-8.845567703E-2,-7.280220509E0
2.244184887E0,-3.136794865E-1,-8.490514755E-2,-6.751677990E0
2.254184887E0,-2.150748968E-1,-1.501321793E-1,-6.718610764E0
2.264184887E0,3.365258873E-2,-2.966794968E-1,-6.939631939E0
2.274184887E0,2.134554833E-1,-2.885975838E-1,-7.213413239E0
2.284184887E0,2.683629692E-1,-1.710534096E-1,-7.358315468E0
2.294184887E0,1.215015948E-1,-1.714181900E-2,-7.358346939E0
2.304184887E0,-3.042539954E-2,-7.122373581E-2,-7.291521072E0
2.314184887E0,-8.158689737E-2,-4.187965393E-2,-7.259496689E0
2.324184887E0,-1.932467222E-1,-5.636024475E-2,-7.209562778E0
2.334184887E0,-2.013601065E-1,-1.480298042E-1,-7.105975151E0
2.344184887E0,1.283548027E-1,-2.202134132E-1,-6.286026955E0
2.354184887E0,1.483375132E-1,-1.070718765E-1,-6.167260170E0
2.364184887E0,2.465037704E-1,2.937698364E-1,-5.744833946E0
2.374184887E0,2.378401756E-1,8.846282959E-1,-5.547955990E0
2.384184887E0,-2.092328668E-2,1.860277414E0,-5.664872169E0
2.394184887E0,-5.162122846E-2,2.117331266E0,-5.661094666E0
2.404184887E0,-2.990660369E-1,2.660954237E0,-5.367696762E0
2.414184887E0,-4.551920295E-1,3.199422359E0,-4.825996876E0
2.424184887E0,-6.880847812E-1,4.041616917E0,-3.956132889E0
2.434184887E0,-7.204293609E-1,4.252686501E0,-3.851618290E0
