"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.321595660E0,1.624137908E-1,5.268712528E-3,1.541671157E-1
1.331595660E0,2.259437889E-1,-1.217912585E-1,2.439643145E-1
1.341595660E0,2.833651304E-1,-1.755474061E-1,2.940552533E-1
1.351595660E0,3.597232699E-1,-1.034653038E-1,2.690097690E-1
1.361595660E0,4.745659232E-1,3.092505224E-2,1.865429729E-1
1.371595660E0,5.637522340E-1,9.812022746E-2,8.575020730E-2
1.381595660E0,6.211736202E-1,4.925100878E-2,2.672535367E-3
1.391595693E0,6.999751925E-1,-6.070473418E-2,-2.909245715E-2
1.401595693E0,7.885506749E-1,-1.963168234E-1,-7.101308554E-3
1.411595693E0,8.985064030E-1,-3.062725663E-1,2.893974073E-2
1.421595693E0,9.980774522E-1,-3.612504303E-1,6.192646548E-2
1.431595693E0,1.150182843E0,-3.404810131E-1,5.887213722E-2
1.441595693E0,1.232649684E0,-3.136029541E-1,5.459608138E-2
1.451595693E0,1.293736219E0,-2.855031490E-1,3.443752974E-2
1.461595693E0,1.354211926E0,-2.604576647E-1,6.948592141E-3
1.474184922E0,1.400026798E0,-2.445751727E-1,-4.046982154E-3
1.484184922E0,1.428737402E0,-2.360230535E-1,1.000291854E-2
1.494184922E0,1.397583365E0,-2.671771944E-1,4.848742858E-2
1.504184922E0,1.302899241E0,-3.044399619E-1,9.857837856E-2
1.514184922E0,1.215545535E0,-3.160464168E-1,1.370628923E-1
1.524184922E0,1.147128582E0,-3.129920661E-1,1.694387496E-1
1.534184922E0,1.096426725E0,-2.769510448E-1,1.834886521E-1
1.544184922E0,1.089707255E0,-2.036471963E-1,1.779908538E-1
1.554184922E0,1.096426725E0,-1.388954818E-1,1.614975035E-1
1.564184922E0,1.085431218E0,-1.199586615E-1,1.511127949E-1
1.574184922E0,1.045114040E0,-1.278999150E-1,1.297325045E-1
1.584184922E0,1.004186153E0,-1.474476010E-1,1.016327068E-1
1.594184922E0,9.730319977E-1,-1.828777790E-1,7.170030475E-2
1.604184922E0,9.253844619E-1,-2.195297033E-1,5.887213722E-2
1.614184922E0,8.575784564E-1,-2.421317101E-1,6.742425263E-2
1.624184922E0,7.763333917E-1,-2.348013222E-1,7.536549866E-2
1.634184988E0,6.926448345E-1,-2.054798007E-1,7.841982692E-2
1.644184988E0,6.187301278E-1,-1.333976984E-1,8.391761035E-2
1.654184988E0,5.625305176E-1,-1.488984004E-2,9.552405030E-2
1.664184988E0,5.271003246E-1,1.237765700E-1,1.083522215E-1
1.674184988E0,5.234351754E-1,2.746602893E-1,1.089630872E-1
1.684184988E0,5.668066144E-1,3.937790096E-1,9.002626687E-2
1.694184954E0,6.144540906E-1,4.157701433E-1,6.131559983E-2
1.704184954E0,6.602689624E-1,2.997057736E-1,5.765040591E-2
1.714184954E0,6.993643641E-1,8.956811577E-2,6.925684959E-2
1.724184954E0,6.950882673E-1,-1.370628923E-1,8.269587904E-2
1.734184954E0,6.559929252E-1,-3.215442002E-1,9.613491595E-2
1.744184954E0,6.285039783E-1,-4.272238910E-1,9.430231899E-2
1.754184954E0,6.126214862E-1,-4.400520623E-1,8.697193861E-2
1.764184954E0,5.961281061E-1,-3.924045563E-1,7.719809562E-2
1.774184954E0,6.065128446E-1,-2.916117907E-1,6.070473418E-2
1.784184954E0,6.498842835E-1,-1.608866304E-1,2.955060638E-2
1.794184954E0,6.840927005E-1,-3.260493279E-2,-1.137736533E-2
1.804184954E0,7.470118403E-1,5.047274008E-2,-6.085744873E-2
1.814184954E0,8.252025843E-1,8.345946670E-2,-1.066723466E-1
1.824184954E0,8.960629702E-1,5.719225854E-2,-1.402699351E-1
1.834184954E0,9.351583123E-1,-4.505131394E-3,-1.524872333E-1
1.844184954E0,9.217193127E-1,-7.597636431E-2,-1.732566506E-1
1.854184954E0,8.814021945E-1,-1.566105783E-1,-1.757001132E-1
1.864184954E0,8.343655467E-1,-1.969276816E-1,-1.592067480E-1
1.874184954E0,8.166504502E-1,-1.859321147E-1,-1.274417639E-1
1.884184954E0,8.423067927E-1,-1.437824070E-1,-7.185302675E-2
1.894184954E0,8.814021945E-1,-8.575020730E-2,-2.176207490E-2
1.904184954E0,9.204975367E-1,-2.283108793E-2,1.794416644E-2
1.914184954E0,9.492082596E-1,4.558581859E-2,4.115704447E-2
1.924184954E0,9.479864836E-1,8.834638447E-2,5.215261877E-2
1.934184887E0,9.113345742E-1,1.048397496E-1,4.360050708E-2
1.944184887E0,8.337547183E-1,8.895725012E-2,1.977676153E-2
1.954184887E0,7.140251398E-1,7.124216110E-2,-7.712173741E-3
1.964184887E0,5.930737853E-1,7.673994452E-2,-3.336851299E-2
1.974184887E0,4.880049825E-1,9.873109311E-2,-4.069889709E-2
1.984184887E0,3.835470080E-1,1.036180183E-1,-2.237293869E-2
1.994184887E0,2.021200359E-1,1.262200326E-1,8.399396902E-4
2.004184887E0,9.644035250E-2,1.628719419E-1,1.122464892E-2
2.014184887E0,-4.963280167E-3,1.830305010E-1,2.588541433E-2
2.024184887E0,-1.210276783E-1,1.793653071E-1,3.016147204E-2
2.034184887E0,-2.279291004E-1,1.708131880E-1,2.405281924E-2
2.044184887E0,-3.116176426E-1,1.622610837E-1,6.948592141E-3
2.054184887E0,-3.763693571E-1,1.445459872E-1,-9.544769302E-3
2.064184887E0,-4.111886621E-1,1.280526221E-1,-4.130976275E-2
2.074184887E0,-4.105778039E-1,1.146135926E-1,-9.262244403E-2
2.084184887E0,-3.989713490E-1,1.109483987E-1,-1.482111812E-1
2.094184887E0,-3.635411859E-1,1.066723466E-1,-2.031890452E-1
2.104184887E0,-3.140611053E-1,1.078940704E-1,-2.422844321E-1
2.114184887E0,-3.042872548E-1,1.225548387E-1,-2.679407597E-1
2.124184887E0,-3.568216562E-1,1.463785917E-1,-2.709950805E-1
2.134184887E0,-4.398993254E-1,1.793653071E-1,-2.667190433E-1
2.144184887E0,-5.168683529E-1,2.160172164E-1,-2.703842223E-1
2.154184887E0,-5.767331719E-1,2.276236564E-1,-2.746602893E-1
2.164184887E0,-6.384305358E-1,1.866956949E-1,-2.813797891E-1
2.174184887E0,-6.921866536E-1,1.017854214E-1,-2.838232517E-1
2.184184887E0,-7.563275099E-1,1.626428775E-2,-2.935971022E-1
2.194184887E0,-8.455138803E-1,-4.298964143E-2,-3.082578778E-1
2.204184887E0,-9.664651752E-1,-9.918924421E-2,-3.253620863E-1
2.214184887E0,-1.082529545E0,-1.572214365E-1,-3.540727794E-1
2.224184887E0,-1.168050766E0,-1.969276816E-1,-3.785073757E-1
2.234184887E0,-1.207756996E0,-2.250274867E-1,-3.937790096E-1
2.244184887E0,-1.182100654E0,-2.219731659E-1,-3.778965175E-1
2.254184887E0,-1.116738081E0,-1.889864355E-1,-3.168099821E-1
2.264184887E0,-1.044045091E0,-1.327868253E-1,-2.373975068E-1
2.274184887E0,-9.762390256E-1,-4.360050708E-2,-1.750892550E-1
2.284184887E0,-9.212611318E-1,4.864014685E-2,-1.488220394E-1
2.294184887E0,-8.925504684E-1,9.934195876E-2,-1.530981064E-1
2.304184887E0,-8.827766180E-1,9.201157838E-2,-1.738675237E-1
2.314184887E0,-8.693376184E-1,4.192062840E-2,-2.056325078E-1
2.324184887E0,-8.577311635E-1,-1.427897532E-2,-2.257910669E-1
2.334184887E0,-8.583420515E-1,-5.703954399E-2,-2.117411643E-1
2.344184887E0,-8.668941259E-1,-5.093089119E-2,-1.824196279E-1
2.354184887E0,-8.412377834E-1,3.092505224E-2,-1.647045463E-1
2.364184887E0,-7.642687559E-1,1.830305010E-1,-1.506546438E-1
2.374184887E0,-6.769150496E-1,3.333033621E-1,-1.476003081E-1
2.384184887E0,-6.170502305E-1,4.444808364E-1,-1.537089646E-1
2.394184887E0,-5.791766047E-1,5.055673718E-1,-1.640936732E-1
2.404184887E0,-5.455790162E-1,4.762458205E-1,-1.793653071E-1
2.414184887E0,-4.869359732E-1,3.956116140E-1,-1.775327176E-1
2.424184887E0,-3.904192448E-1,3.131448030E-1,-1.695914567E-1
2.434184887E0,-2.743548453E-1,2.599995136E-1,-1.555415690E-1
2.444184887E0,-1.442405581E-1,2.019673288E-1,-1.243874356E-1
2.454184887E0,-3.306308016E-2,1.457677186E-1,-6.391177326E-2
2.464184887E0,3.901901841E-2,1.036180183E-1,-1.198823005E-2
2.474185120E0,4.573853686E-2,1.506546438E-1,3.260493279E-2
2.484185120E0,1.336267684E-2,2.502256632E-1,7.475463301E-2
2.494185120E0,-3.917173296E-2,3.687335253E-1,1.352302879E-1
2.504185120E0,-1.143081561E-1,4.432590902E-1,1.987602860E-1
2.514185120E0,-2.242639065E-1,4.316526651E-1,2.659554482E-1
2.524185120E0,-3.598759770E-1,3.614031374E-1,3.404810131E-1
2.534185120E0,-4.472297132E-1,3.033709526E-1,3.740786016E-1
2.544185120E0,-4.521166384E-1,2.899319232E-1,3.539200425E-1
2.554185120E0,-4.313472211E-1,3.155882657E-1,2.635119855E-1
2.564185120E0,-3.995822370E-1,3.442989290E-1,2.085341215E-1
2.574185120E0,-3.452152312E-1,3.369685411E-1,2.024254650E-1
2.584185120E0,-2.780200541E-1,2.746602893E-1,2.378556579E-1
2.594185120E0,-1.949423701E-1,1.793653071E-1,2.806162238E-1
2.604185120E0,-9.598220140E-2,1.219439730E-1,2.812270820E-1
2.614185120E0,3.588833380E-3,5.658139288E-2,2.519055605E-1
2.624185120E0,3.596469015E-2,-3.260493279E-2,2.060906589E-1
2.634185120E0,1.030835137E-2,-1.358411610E-1,1.382846236E-1
2.644185120E0,-5.994115397E-2,-1.926516294E-1,8.636107296E-2
2.654185120E0,-1.246928647E-1,-2.134210467E-1,6.009386852E-2
2.664185120E0,-1.509600729E-1,-1.602757722E-1,6.681338698E-2
2.674185120E0,-1.601230502E-1,-7.536549866E-2,7.047858089E-2
2.684185120E0,-1.888337135E-1,4.657847341E-3,5.215261877E-2
2.694185120E0,-2.303725630E-1,6.757696718E-2,2.893974073E-2
2.704185120E0,-2.914590836E-1,1.048397496E-1,3.283400787E-3
2.714185120E0,-3.739258945E-1,1.097266674E-1,-1.565342210E-2
2.724185120E0,-4.344015419E-1,1.213331074E-1,8.399396902E-4
2.734185120E0,-4.301255047E-1,1.677588671E-1,5.765040591E-2
2.744185120E0,-3.824779987E-1,2.349540442E-1,1.529453844E-1
2.754185120E0,-2.975677252E-1,3.052035570E-1,2.977204621E-1
2.764185120E0,-1.973858327E-1,3.522401750E-1,4.626540542E-1
2.774184886E0,-1.466840208E-1,3.491858542E-1,6.245333552E-1
2.784184886E0,-1.436296850E-1,2.642755806E-1,7.149413824E-1
2.794184886E0,-1.674534380E-1,1.512655020E-1,7.039458156E-1
2.804184886E0,-2.230421752E-1,3.092505224E-2,6.184247136E-1
2.814184886E0,-2.334268838E-1,-6.498079002E-2,4.565454125E-1
2.824184886E0,-1.527926624E-1,-9.369145334E-2,2.574033439E-1
2.834184886E0,2.130392566E-2,-1.016327068E-1,4.970915988E-2
2.844184886E0,2.418262810E-1,-1.352302879E-1,-1.133918613E-1
2.854184886E0,4.770093858E-1,-1.969276816E-1,-2.007455975E-1
2.864184886E0,7.036404014E-1,-2.683989108E-1,-2.410627007E-1
2.874184886E0,9.143888950E-1,-3.209333420E-1,-2.551125884E-1
2.884184886E0,1.094594121E0,-3.539200425E-1,-2.257910669E-1
2.894184886E0,1.231428027E0,-3.734677434E-1,-1.940260679E-1
2.904184886E0,1.295568824E0,-3.667482138E-1,-1.757001132E-1
2.914184886E0,1.287627578E0,-3.581961095E-1,-1.610393524E-1
2.924184886E0,1.230206251E0,-3.453679383E-1,-1.304960847E-1
2.934184886E0,1.164232850E0,-3.453679383E-1,-9.017898142E-2
2.944184886E0,1.107422352E0,-3.514765799E-1,-5.474879593E-2
2.954184886E0,1.070159554E0,-3.453679383E-1,-1.687515154E-2
2.964184886E0,1.067105174E0,-3.294854462E-1,2.038762718E-2
2.974184886E0,1.114752769E0,-2.873357534E-1,5.642867833E-2
2.984184886E0,1.170341492E0,-2.451860309E-1,1.065196246E-1
2.994184886E0,1.203328133E0,-2.262492180E-1,1.639409661E-1
3.004184886E0,1.194165230E0,-2.018146068E-1,2.012037337E-1
