"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.552952387E0,-1.592570394E-1,-1.597896665E-1,1.757686287E-1
2.562992670E0,2.343581803E-2,-1.262338310E-1,1.448759735E-1
2.572971918E0,1.603222936E-1,-9.960222989E-2,1.123853996E-1
2.583012201E0,2.189118415E-1,-8.468852192E-2,8.894958347E-2
2.592991449E0,1.848233789E-1,-9.853696078E-2,5.379585549E-2
2.603001215E0,8.788431436E-2,-9.800432622E-2,2.077265643E-2
2.612949945E0,-2.290318534E-2,-8.575379103E-2,-1.491370238E-2
2.622990229E0,-1.134506613E-1,-6.870955974E-2,-6.072007492E-2
2.632969477E0,-1.454086006E-1,-5.645901710E-2,-8.415589482E-2
2.643009760E0,-1.288969964E-1,-8.681905270E-2,-7.084008306E-2
2.652989008E0,-8.042746782E-2,-1.533980817E-1,-2.609897964E-2
2.663029291E0,-3.515372798E-2,-2.045307755E-1,3.728425503E-2
2.673008539E0,-2.077265643E-2,-2.167813182E-1,8.149272949E-2
2.683048822E0,-2.663161233E-2,-2.141181529E-1,1.219727769E-1
2.692997553E0,-6.285060197E-2,-1.821602285E-1,1.384843737E-1
2.703037836E0,-1.251685768E-1,-1.619201899E-1,1.310275346E-1
2.713017084E0,-2.178465873E-1,-1.464738697E-1,9.800432622E-2
2.723057367E0,-3.296993375E-1,-1.161138266E-1,4.367584363E-2
2.733036615E0,-4.383563101E-1,-6.072007492E-2,-1.384843793E-2
2.743076899E0,-5.139901042E-1,-1.704423130E-2,-7.084008306E-2
2.753056147E0,-5.400890708E-1,3.728425503E-2,-1.251685768E-1
2.763096430E0,-5.065332651E-1,7.190535218E-2,-1.640507281E-1
2.773075678E0,-4.005394280E-1,6.018744037E-2,-2.055960447E-1
2.783054926E0,-2.423476577E-1,2.876213938E-2,-2.668487430E-1
2.793003656E0,-6.977482140E-2,-5.326322280E-4,-3.589941263E-1
2.803013422E0,5.699164793E-2,-3.728425596E-3,-4.527373910E-1
2.812962152E0,8.575379103E-2,-4.793690052E-3,-5.384911895E-1
2.823002436E0,5.326322280E-4,7.989482954E-3,-6.072007418E-1
2.832981684E0,-1.853560209E-1,3.462109342E-2,-6.450176239E-1
2.843021967E0,-3.797667921E-1,1.043959185E-1,-6.466155052E-1
2.852970697E0,-4.633900523E-1,1.155811921E-1,-5.965480804E-1
2.863010981E0,-3.712446690E-1,7.989483327E-2,-5.065332651E-1
2.872990229E0,-8.735168725E-2,-2.024002373E-2,-3.872236311E-1
2.883030512E0,2.886866629E-1,-1.049285457E-1,-2.151834220E-1
2.893009760E0,6.301039457E-1,-1.981391907E-1,-5.645901710E-2
2.903050043E0,8.266451955E-1,-2.284992188E-1,7.243798673E-2
2.913029291E0,8.325041533E-1,-2.636529505E-1,1.486043930E-1
2.923039057E0,6.844323874E-1,-2.530003190E-1,1.858886480E-1
2.932987787E0,4.596616030E-1,-2.039981484E-1,1.560612470E-1
2.943028070E0,2.370213419E-1,-1.560612470E-1,7.510114461E-2
2.953007318E0,5.219795927E-2,-7.243798673E-2,-1.544633508E-2
2.963047602E0,-6.870955974E-2,4.261057824E-3,-5.219795927E-2
2.973026850E0,-1.214401498E-1,-5.326322280E-3,3.195793368E-3
2.983067133E0,-1.235706806E-1,-8.735168725E-2,1.251685768E-1
2.993046381E0,-1.033306494E-1,-2.087918371E-1,2.844256163E-1
3.003086664E0,-1.001348570E-1,-3.366235793E-1,4.378236830E-1
3.013035395E0,-1.475391239E-1,-4.319647253E-1,5.507417321E-1
3.023075678E0,-2.572613657E-1,-4.372910559E-1,6.029396653E-1
3.033024408E0,-3.946804702E-1,-3.760383427E-1,5.933523178E-1
3.043064692E0,-5.251753926E-1,-3.073287904E-1,5.331648588E-1
3.053043940E0,-6.253102422E-1,-2.418150306E-1,4.431500137E-1
3.063084223E0,-6.956176758E-1,-1.981391907E-1,3.446130455E-1
3.073063471E0,-7.265103459E-1,-1.699096859E-1,2.253034264E-1
3.083103754E0,-6.934871674E-1,-1.592570394E-1,1.145159304E-1
3.093052485E0,-5.933523178E-1,-1.709749401E-1,3.249056637E-2
3.103092768E0,-4.484763443E-1,-1.954760253E-1,-3.568635881E-2
3.113041498E0,-2.753708661E-1,-2.055960447E-1,-6.551376730E-2
3.123081781E0,-1.097222418E-1,-1.896170676E-1,-6.924218684E-2
3.133061029E0,1.278317347E-2,-1.454086006E-1,-5.912217870E-2
3.143101313E0,7.243798673E-2,-8.255799860E-2,-2.130528912E-2
3.153080561E0,6.072007492E-2,-3.675162420E-2,2.769687586E-2
3.163120844E0,-1.331580617E-2,-3.728425596E-3,6.657902896E-2
3.173069574E0,-1.070590764E-1,1.970739290E-2,9.534116834E-2
3.183109858E0,-2.498045117E-1,3.888215125E-2,1.150485575E-1
3.193089106E0,-3.834952116E-1,5.858954415E-2,1.118527651E-1
3.203129389E0,-4.756405652E-1,6.657902896E-2,9.321063757E-2
3.213108637E0,-5.091964006E-1,6.125270575E-2,5.060006306E-2
3.223148920E0,-4.862932265E-1,7.243798673E-2,5.326322280E-3
3.233128168E0,-4.287689328E-1,9.587380290E-2,-3.249056637E-2
3.243168451E0,-3.371562064E-1,1.438107044E-1,-6.924218684E-2
3.253117182E0,-2.226402760E-1,1.720402092E-1,-1.123853996E-1
3.263126947E0,-1.107875034E-1,1.528654546E-1,-1.507349163E-1
3.273075678E0,-2.077265643E-2,1.262338310E-1,-2.024002522E-1
3.283115961E0,3.408846259E-2,1.102548689E-1,-2.748382390E-1
3.293064692E0,4.261057824E-2,1.150485575E-1,-3.632551730E-1
3.303104975E0,7.989482954E-3,1.161138266E-1,-4.218447208E-1
3.313084223E0,-4.207794741E-2,8.149272949E-2,-3.978762627E-1
3.323124506E0,-7.989483327E-2,1.810949668E-2,-2.663161159E-1
3.333073236E0,-7.297061384E-2,-1.123853996E-1,-7.403588295E-2
3.343083002E0,-3.195793368E-3,-2.844256163E-1,1.027980223E-1
3.353031733E0,1.113201380E-1,-3.787015080E-1,2.279665917E-1
3.363072016E0,2.418150306E-1,-4.042678475E-1,2.705771625E-1
3.373051264E0,3.632551730E-1,-3.478088379E-1,2.386192381E-1
3.383091547E0,4.559331834E-1,-2.498045117E-1,1.624528319E-1
3.393070795E0,4.846953154E-1,-5.539375171E-2,6.231797114E-2
3.403080561E0,4.596616030E-1,1.347559541E-1,-2.822950855E-2
3.413059809E0,4.127899706E-1,2.700445354E-1,-5.752427876E-2
3.423100092E0,3.392867148E-1,3.243730366E-1,-2.716424316E-2
3.433079340E0,2.247707993E-1,3.243730366E-1,4.314320907E-2
3.443119623E0,7.137271762E-2,2.647182047E-1,1.326254308E-1
3.453098871E0,-1.049285457E-1,2.008023560E-1,2.157160491E-1
3.463108637E0,-2.759034932E-1,1.235706806E-1,2.940129936E-1
