"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.693169744E0,6.886933446E-1,-1.418762398E1,-1.204600334E-1
2.703169744E0,6.917383671E-1,-1.516924286E1,-2.545037568E-1
2.713169744E0,-8.926088363E-2,-1.520397186E1,-2.069543123E0
2.723169744E0,-2.709568739E-1,-1.498015022E1,-2.555401087E0
2.733169744E0,-6.494681239E-1,-1.437087059E1,-3.721877098E0
2.743169744E0,-1.025923610E0,-1.369024467E1,-4.574601173E0
2.753169744E0,-1.064584732E0,-1.202523708E1,-4.320961952E0
2.763169744E0,-1.042585373E0,-1.202319241E1,-4.363069057E0
2.773169744E0,-1.199274182E0,-1.131834507E1,-3.278230906E0
2.783169744E0,-1.183968425E0,-1.059778881E1,-2.184049129E0
2.793169444E0,-1.061205029E0,-9.923739433E0,-9.693544507E-1
2.803169444E0,-7.471630573E-1,-9.497677803E0,-2.768792510E-1
2.813169444E0,-4.935124516E-1,-9.049455643E0,4.178299308E-1
2.823169410E0,-1.124012247E-1,-8.801938057E0,9.480435848E-1
2.833169410E0,2.493862510E-1,-8.515623093E0,1.235948801E0
2.843169410E0,7.074030042E-1,-8.437162399E0,1.369992137E0
2.853169410E0,1.298232198E0,-8.473303795E0,1.420088410E0
2.863169776E0,1.315942645E0,-8.396711349E0,1.704978108E0
2.873169342E0,1.021515131E0,-7.851284027E0,1.533753872E0
2.883169342E0,1.060361028E0,-7.791280746E0,1.371913671E0
2.893169342E0,1.323177576E0,-7.405625343E0,8.845208883E-1
2.903169342E0,1.271670699E0,-6.825692177E0,5.953522921E-1
2.913169342E0,1.142356277E0,-5.222537041E0,-3.761231899E-1
2.923169375E0,9.589096308E-1,-4.549081802E0,-6.608934402E-1
2.933169375E0,1.119465470E0,-1.808164120E0,-1.441708922E0
2.943169375E0,1.268500447E0,1.826004982E0,-2.462427378E0
2.953169275E0,-9.814502597E-1,1.095448399E1,-7.066209793E0
2.963169275E0,-8.910130262E-1,1.095669746E1,-7.082045078E0
2.973169275E0,-3.610828400E0,1.849724579E1,-1.139427376E1
2.983169275E0,-5.296813488E0,2.396739769E1,-1.045671368E1
2.993169275E0,-3.670928001E0,2.823296928E1,-1.003346205E0
3.003169275E0,1.096703336E-1,3.104666901E1,7.525534630E0
3.013169275E0,3.312143087E0,3.101618958E1,1.598979092E1
3.023169275E0,5.846070290E0,2.942287254E1,2.176401901E1
3.033169275E0,6.738325596E0,2.567644119E1,1.937254715E1
3.043169275E0,5.301363945E0,2.238969803E1,1.400125122E1
3.053169275E0,2.983449936E0,1.726375580E1,5.424909592E0
3.063169275E0,1.465146303E0,1.243285084E1,-1.214006424E0
