"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.811308938E0,7.831279635E-1,4.823339462E0,1.275732994E0
4.828398355E0,8.973822594E-1,5.039497375E0,1.698757172E0
4.845505644E0,1.055376172E0,5.183629036E0,1.979949951E0
4.862610372E0,1.251317859E0,5.307204247E0,2.417004585E0
4.879715352E0,1.931899905E0,5.675948620E0,3.163777351E0
4.896818930E0,2.402692080E0,6.339229107E0,3.605229378E0
4.913932578E0,2.709555864E0,7.126117706E0,4.578280449E0
4.931040061E0,2.733870983E0,7.591166019E0,5.792710304E0
4.948144645E0,2.615344048E0,8.143431664E0,6.690877914E0
4.965248649E0,2.412579536E0,8.235782623E0,6.494636536E0
4.982353163E0,2.279978037E0,7.816354752E0,5.394027710E0
4.999457777E0,1.853188038E0,6.875595570E0,3.876239777E0
5.016562819E0,6.660935283E-1,5.338979244E0,1.398356438E0
5.033667271E0,-5.967655182E-1,3.759789467E0,-1.414286137E0
5.050770858E0,-6.887416840E-1,3.310031414E0,-3.552555561E0
5.067875340E0,-5.327397585E-2,2.956686497E0,-3.804506302E0
5.084980779E0,2.485780418E-1,2.425425053E0,-3.366896629E0
5.102084682E0,2.904503345E-1,1.270797253E0,-3.198552132E0
5.119188950E0,4.032609463E-1,-6.194872856E-1,-4.144737244E0
5.136293382E0,3.388147354E-1,-3.242664099E0,-5.350112915E0
5.153398872E0,2.572808564E-1,-5.618346214E0,-6.143355370E0
5.170502470E0,5.976319313E-2,-8.070047379E0,-7.777686596E0
5.187607450E0,-2.273541689E-2,-9.514917374E0,-1.075953579E1
5.204698170E0,1.200109124E-1,-9.911054611E0,-1.362684822E1
5.221816639E0,2.619454265E-1,-9.244708061E0,-1.548531914E1
5.238920104E0,2.986293137E-1,-8.358998299E0,-1.485018539E1
5.256024281E0,5.500039458E-1,-7.425750732E0,-1.191575813E1
5.273125875E0,4.842076302E-1,-6.300325394E0,-7.681755066E0
5.290236959E0,3.297137916E-1,-5.652976036E0,-5.049158096E0
5.307334789E0,4.017415643E-1,-5.655385017E0,-3.521867275E0
5.324430391E0,6.782906651E-1,-5.928827763E0,-3.294470787E0
5.341534965E0,1.026298285E0,-6.723128319E0,-4.367594242E0
5.358639660E0,8.329468369E-1,-7.415088177E0,-5.814516068E0
5.375743767E0,6.797443628E-1,-8.054688454E0,-7.267496109E0
5.392848341E0,6.744099855E-1,-7.915515900E0,-7.936738491E0
5.409951176E0,7.679279447E-1,-7.132959366E0,-7.447937012E0
5.433477178E0,8.156931996E-1,-5.629837990E0,-6.772308826E0
5.450577601E0,9.720327854E-1,-4.564945221E0,-6.421638966E0
5.467681792E0,1.186342239E0,-2.859553814E0,-7.224570274E0
5.484786255E0,1.021796465E0,-1.411373138E0,-9.169393539E0
5.501889288E0,9.932196736E-1,-1.953582764E-1,-1.019475555E1
5.518995499E0,1.594380617E0,7.494544983E-2,-5.380483150E0
5.536099076E0,1.609151602E0,2.788701057E0,-3.030223846E0
5.553203396E0,3.101544678E-1,1.095455170E0,-2.581944466E0
5.570307975E0,7.486830950E-1,5.900774002E-1,-9.376649857E-1
5.587412951E0,1.318373084E0,1.375435829E0,5.489501953E-1
5.604517149E0,2.346348763E0,3.380692959E0,1.073187351E0
5.621621835E0,2.896694660E0,5.447627068E0,1.806470394E0
5.638725819E0,2.464175224E0,6.575988770E0,3.200737000E0
5.655830305E0,1.210884452E0,6.655746460E0,3.082268715E0
5.672934717E0,2.547059655E-1,5.954668045E0,1.747692108E0
5.690039230E0,6.248927116E-1,6.564553261E0,2.800165176E0
5.707144135E0,1.409476757E0,8.080967903E0,4.657238007E0
5.724248745E0,1.511856556E0,8.773632050E0,6.084622383E0
5.741352729E0,9.684728384E-1,8.746430397E0,6.070395470E0
5.758457155E0,5.534536242E-1,7.893032074E0,5.866909027E0
5.775561632E0,1.801747978E-1,7.218281746E0,5.045103073E0
5.792665892E0,8.356446028E-2,6.603116989E0,2.871077538E0
5.809770567E0,6.048004627E-1,6.512502670E0,9.856348038E-1
5.826874927E0,1.276615143E0,5.766984940E0,8.694839478E-2
5.843979538E0,1.777956009E0,5.180450439E0,5.240430832E-1
5.861083734E0,1.637751222E0,5.399216652E0,1.067288399E0
5.878188339E0,9.239363670E-1,5.716457844E0,8.365545273E-1
5.895293406E0,1.555009484E-1,6.016583443E0,3.492012024E-1
5.912397716E0,-2.697004080E-1,6.588638306E0,1.040928841E0
5.929501588E0,7.981544733E-2,7.418083668E0,3.006176949E0
5.946606060E0,6.650479436E-1,7.850200653E0,4.702703476E0
