"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.063764739E0,-2.908086181E-1,-2.153102309E-1,-2.342181057E-1
3.073763073E0,-3.312874734E-1,-1.727008969E-1,-2.001306564E-1
3.083764010E0,-3.728315532E-1,-1.183740199E-1,-1.724345982E-1
3.093768125E0,-4.133104086E-1,-1.045259908E-1,-1.362166703E-1
3.103775781E0,-4.484631121E-1,-5.659050494E-2,-9.041165560E-2
3.113787239E0,-4.580501914E-1,1.997311832E-3,-3.288906813E-2
3.123803281E0,-4.271584451E-1,3.182383627E-2,4.061200842E-2
3.133824843E0,-3.781577349E-1,4.460663348E-2,1.258306503E-1
3.143849739E0,-3.408745527E-1,1.264964230E-2,2.099840641E-1
3.153879323E0,-3.259612918E-1,-6.404713541E-2,2.717675865E-1
3.163912916E0,-3.568530679E-1,-1.109173894E-1,2.962679267E-1
3.173949687E0,-4.154408872E-1,-9.813459218E-2,2.877460718E-1
3.183988802E0,-4.484631121E-1,-7.256899774E-2,2.579195499E-1
3.194029271E0,-4.516588151E-1,-4.487293959E-2,2.206363827E-1
3.204070052E0,-4.324845970E-1,-4.061200842E-2,1.812227666E-1
3.214095781E0,-4.388760030E-1,-5.339480564E-2,1.460700780E-1
3.224086302E0,-4.612458944E-1,-8.535179496E-2,1.151783243E-1
3.234078958E0,-5.113118291E-1,-6.830807030E-2,7.789516449E-2
3.244072864E0,-5.837476850E-1,-4.061200842E-2,5.232957378E-2
3.254070677E0,-6.210308671E-1,-7.256899774E-2,3.102491237E-2
3.264071927E0,-5.752258301E-1,-1.503310055E-1,2.569874749E-2
3.274078177E0,-4.612458944E-1,-1.780270636E-1,7.589785382E-3
3.284089739E0,-3.493964374E-1,-9.493889660E-2,-4.034570232E-2
3.294106562E0,-2.279598713E-1,3.501953557E-2,-1.127815470E-1
3.304128437E0,-1.150451675E-1,1.553908736E-1,-1.862826198E-1
3.314155000E0,-4.047885537E-2,2.938711643E-1,-2.438052148E-1
3.324184635E0,-3.408745676E-2,3.833507299E-1,-2.629793882E-1
3.334217760E0,-3.515268862E-2,4.408733249E-1,-2.448704392E-1
3.344251823E0,7.456631400E-3,4.302209914E-1,-2.225005478E-1
3.354287916E0,1.054580659E-1,3.311543167E-1,-1.969349533E-1
3.364325208E0,2.311555594E-1,2.278267145E-1,-1.553908736E-1
3.374362812E0,2.780258060E-1,1.852173954E-1,-1.308905035E-1
3.384361823E0,2.162422985E-1,1.489994675E-1,-1.596518010E-1
3.394360937E0,1.054580659E-1,7.443315536E-2,-2.129134536E-1
3.404362552E0,2.769605815E-2,-1.717688330E-2,-2.736317217E-1
3.414367187E0,-2.982652560E-2,-1.418091506E-1,-2.800231278E-1
3.424374166E0,-1.896114796E-1,-2.728328109E-1,-2.523270845E-1
3.434384896E0,-4.292888939E-1,-4.177044928E-1,-2.544575334E-1
3.444397656E0,-6.710968018E-1,-5.231625438E-1,-2.789579034E-1
3.454414323E0,-7.488588095E-1,-5.508586168E-1,-3.066539466E-1
3.464434791E0,-5.688344240E-1,-4.177044928E-1,-3.215672076E-1
3.474458750E0,-1.928071827E-1,-1.002650559E-1,-3.300890923E-1
3.484485833E0,2.396774292E-1,1.969349533E-1,-3.130453527E-1
3.494515468E0,5.134423375E-1,3.279586136E-1,-2.384790480E-1
3.504545989E0,5.049204826E-1,3.055887222E-1,-1.351514459E-1
3.514577916E0,2.215684652E-1,2.001306564E-1,-2.223674022E-2
3.524602812E0,-1.991985738E-1,6.058513001E-2,9.919982404E-2
3.534628437E0,-5.091813803E-1,-1.205044836E-1,1.972012669E-1
3.544637239E0,-5.187684894E-1,-2.366148829E-1,2.621804774E-1
3.554647448E0,-2.929390669E-1,-2.557890713E-1,2.983984053E-1
3.564658177E0,2.023942769E-2,-1.673747450E-1,2.696371078E-1
3.574670781E0,3.280917704E-1,-4.913387448E-2,2.025274336E-1
3.584683541E0,5.560516119E-1,1.159772426E-1,1.663095057E-1
3.594696666E0,6.604444981E-1,1.703041345E-1,1.673747450E-1
3.604710312E0,6.220960617E-1,1.404775977E-1,1.758965999E-1
3.614724583E0,4.644415975E-1,1.010639817E-1,1.950708032E-1
3.624740260E0,2.418078929E-1,2.543243766E-2,1.790923029E-1
3.634758489E0,-2.663082629E-2,-8.748225868E-2,1.556571722E-1
3.644777291E0,-3.323526978E-1,-1.567224115E-1,1.386134475E-1
3.654798385E0,-6.412702799E-1,-1.833532304E-1,1.173087880E-1
3.664820416E0,-9.246222377E-1,-1.918751001E-1,6.085143611E-2
3.674844271E0,-1.170691133E0,-1.609833390E-1,-1.584534161E-2
3.684868489E0,-1.379476786E0,-4.167724028E-2,-9.786828607E-2
3.694893854E0,-1.517957091E0,3.258281648E-1,-1.255643368E-1
3.704912812E0,-1.481739163E0,7.838783264E-1,-1.031944528E-1
3.714932760E0,-1.275083899E0,1.004381537E0,-7.975932211E-2
3.724947239E0,-1.021558523E0,1.037403822E0,1.291595027E-2
3.734962864E0,-7.808157802E-1,8.786841035E-1,1.396786869E-1
3.744978593E0,-6.071828008E-1,6.091801524E-1,2.643109560E-1
3.754995573E0,-5.794867873E-1,3.535242081E-1,3.420729637E-1
3.765012656E0,-6.593792439E-1,1.404775977E-1,3.676385581E-1
3.775030937E0,-7.616416216E-1,-2.037258074E-2,3.559209704E-1
3.785049271E0,-8.734911084E-1,-8.748225868E-2,3.250292242E-1
3.795068646E0,-9.821448326E-1,-1.045259908E-1,2.813546658E-1
