"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.423438112E0,1.140485406E0,-3.798054755E-1,-7.605272532E-2
1.433438112E0,1.160033107E0,5.283984542E-2,-2.382374406E-1
1.443438112E0,1.112385631E0,2.845104933E-1,-2.826778889E-1
1.453438112E0,1.029766083E0,4.138612151E-1,-2.890919745E-1
1.463438112E0,9.243918061E-1,3.966042697E-1,-2.561052442E-1
1.473438112E0,7.814493775E-1,2.261728644E-1,-1.921171248E-1
1.483438112E0,5.870414972E-1,-3.298672289E-2,-9.346238524E-2
1.493438112E0,7.895433158E-2,-5.404630303E-1,1.148426682E-1
1.503438112E0,-1.449277848E-1,-6.627888083E-1,1.514945775E-1
1.513438112E0,-3.155119121E-1,-6.458373070E-1,1.279762685E-1
1.523438112E0,-4.321871698E-1,-4.830417037E-1,5.910121277E-2
1.533438112E0,-4.828889668E-1,-2.544253767E-1,-4.566217586E-2
1.543438112E0,-4.476115108E-1,-3.573561832E-2,-1.675297916E-1
1.553438112E0,-1.557706445E-1,2.026545405E-1,-4.227187634E-1
1.563438112E0,3.680463135E-2,2.165517360E-1,-5.212207437E-1
1.573438112E0,2.160935849E-1,1.644754708E-1,-5.740606189E-1
1.583438112E0,3.804163337E-1,5.207626149E-2,-5.771149397E-1
1.593438112E0,5.090034604E-1,-8.628471941E-2,-5.274821520E-1
1.603438112E0,5.642867684E-1,-1.966986060E-1,-4.337143302E-1
1.613438112E0,3.552181423E-1,-2.635883391E-1,-2.116648108E-1
1.623438112E0,1.178969890E-1,-2.533563673E-1,-1.099557430E-1
1.633438112E0,-1.534798890E-1,-2.107485086E-1,-2.916881628E-2
1.643438112E0,-3.955352604E-1,-1.340849251E-1,1.695151068E-2
1.653438112E0,-5.517640114E-1,-5.054909736E-2,2.504547499E-2
1.663438112E0,-5.864306092E-1,1.756237634E-2,-9.162978269E-3
1.673438112E0,-3.488040566E-1,1.424843222E-1,-1.310305893E-1
1.683438112E0,-1.313360333E-1,1.705841124E-1,-1.820378453E-1
1.693438112E0,1.276708394E-1,1.797471046E-1,-2.130392492E-1
1.703438112E0,3.987422884E-1,1.831068546E-1,-2.309070677E-1
1.713438112E0,6.436992288E-1,1.925752759E-1,-2.351831198E-1
1.723438112E0,8.313875794E-1,2.055561543E-1,-2.260201424E-1
1.733438112E0,1.022130251E0,2.467895597E-1,-1.737911552E-1
1.743438112E0,1.045037746E0,2.489275932E-1,-1.366810948E-1
1.753438112E0,1.032056808E0,2.443460971E-1,-1.036943719E-1
1.763438112E0,9.944885969E-1,2.235766798E-1,-7.192938030E-2
1.773438112E0,9.178250432E-1,1.759291887E-1,-4.352414981E-2
1.783438112E0,8.103127480E-1,1.189660057E-1,-9.773843922E-3
1.793438112E0,6.423248053E-1,-4.276056774E-3,6.688974798E-2
1.803438112E0,6.233879924E-1,-3.390302137E-2,8.536841720E-2
1.813438112E0,6.470590234E-1,-2.809980139E-2,8.445212245E-2
1.823438112E0,6.931793094E-1,1.649336144E-2,7.269296050E-2
1.833438112E0,7.344127297E-1,1.049161032E-1,5.482515693E-2
1.843438112E0,7.548767328E-1,2.110539377E-1,4.703662544E-2
1.853438112E0,7.192938328E-1,4.045455158E-1,1.006400511E-1
1.863438112E0,6.588181853E-1,4.670064747E-1,1.539380401E-1
1.873438112E0,5.531384945E-1,4.456261992E-1,2.086104751E-1
1.883438112E0,3.827070892E-1,3.135266006E-1,2.565633953E-1
1.893438112E0,9.178250283E-2,7.651086897E-2,3.155119121E-1
1.903438112E0,-4.138612151E-1,-2.858849466E-1,4.024074674E-1
1.913438112E0,-1.760055542E0,-7.189884186E-1,7.939720750E-1
1.923438112E0,-2.051132679E0,-4.740314186E-1,9.650143981E-1
1.933438112E0,-1.975385427E0,-3.300199509E-1,8.988882303E-1
1.943438112E0,-1.749365330E0,-3.552181423E-1,6.936374903E-1
1.953438112E0,-1.733024716E0,-3.086396754E-1,4.926628172E-1
1.963438112E0,-2.659554482E0,6.360634565E-1,8.888089657E-2
1.973438112E0,-3.086702108E0,1.282053471E0,-1.136209369E-1
1.983438112E0,-3.217732668E0,1.717142224E0,-3.083342314E-1
1.993438112E0,-3.065474510E0,1.873065591E0,-4.630358517E-1
2.003438112E0,-2.760805368E0,1.725541592E0,-5.338962078E-1
2.013438112E0,-2.405129194E0,1.258687854E0,-5.276348591E-1
2.023438112E0,-1.694692850E0,-2.386955917E-1,-3.877467215E-1
2.033438112E0,-1.473559737E0,-9.615018964E-1,-3.090978265E-1
2.043438112E0,-1.462869525E0,-1.420414448E0,-2.189951837E-1
2.053438112E0,-1.645212770E0,-1.521359921E0,-1.241583601E-1
2.063438112E0,-1.866498709E0,-1.282969713E0,-1.572977938E-2
2.073438112E0,-2.010968447E0,-8.752171993E-1,7.162395120E-2
2.083438112E0,-2.084119558E0,-3.985895589E-2,9.514226019E-2
2.093438112E0,-2.047009468E0,3.472768962E-1,4.642575979E-2
2.103438112E0,-1.940871596E0,6.516404748E-1,-3.344487399E-2
