"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.589900956E0,4.886756465E-2,3.994623665E-3,6.394061446E-1
3.599938039E0,4.760259986E-1,-1.483336985E-1,7.629731297E-1
3.609973664E0,3.300890923E-1,-2.910749316E-1,6.106448174E-1
3.619992206E0,-2.813546658E-1,-3.752283454E-1,3.379451632E-1
3.630009498E0,-1.052583337E0,-3.549889028E-1,1.142462417E-1
3.640026164E0,-1.773746133E0,-2.111824453E-1,5.592473317E-3
3.650042831E0,-2.240318298E0,5.299534276E-2,2.796236612E-2
3.660059550E0,-2.259492397E0,1.147788614E-1,9.507204592E-2
3.670076373E0,-1.780137539E0,5.619104207E-2,1.110505462E-1
3.680093300E0,-1.018495917E0,1.488663107E-1,5.885412544E-2
3.690110383E0,-2.419410497E-1,3.906742036E-1,-2.742975019E-2
3.700127571E0,3.929378390E-1,6.399387121E-1,-1.126483902E-1
3.710144914E0,7.904028893E-1,8.829450011E-1,-1.999974996E-1
3.720162414E0,9.352746010E-1,8.062482476E-1,-3.043903410E-1
3.730180019E0,9.118394852E-1,6.260907054E-1,-3.565867543E-1
3.740197727E0,8.585777879E-1,3.917394578E-1,-3.374125659E-1
3.750215592E0,8.351426721E-1,7.749570161E-2,-2.671071887E-1
3.760233560E0,8.234251142E-1,-1.717688292E-1,-1.808233112E-1
3.770209029E0,8.170337081E-1,-2.729659677E-1,-7.962616533E-2
3.780187935E0,9.139699340E-1,-1.920082569E-1,-7.323476672E-2
3.790171685E0,1.062037349E0,-4.181039706E-2,-1.190397888E-1
3.800161425E0,1.251648784E0,7.962616533E-2,-1.765623689E-1
3.810158039E0,1.441260338E0,2.021279633E-1,-2.287587970E-1
3.820162102E0,1.601045251E0,3.374125659E-1,-2.703028917E-1
3.830173821E0,1.689459562E0,4.173050225E-1,-2.639114857E-1
3.840193144E0,1.687329054E0,3.608476818E-1,-2.170412242E-1
3.850219706E0,1.598914742E0,2.085193694E-1,-1.339530498E-1
3.860252883E0,1.470021605E0,1.145125460E-2,4.527240526E-3
3.870290644E0,1.356041670E0,-2.324871123E-1,1.973344237E-1
3.880333144E0,1.280410051E0,-4.892082810E-1,4.274247587E-1
3.890379133E0,1.226083159E0,-6.969286799E-1,6.319494843E-1
3.900427310E0,1.151516914E0,-7.789516449E-1,7.501903772E-1
3.910476373E0,1.067363501E0,-7.054505944E-1,7.917344570E-1
3.920516217E0,9.991886020E-1,-5.222305059E-1,7.810820937E-1
3.930533717E0,9.459269047E-1,-2.559222281E-1,7.235595584E-1
