"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.511655108E0,7.221382260E-1,-4.211871147E0,-3.795543432E0
3.521679847E0,4.812895358E-1,-2.789618969E0,-3.726178169E0
3.531707139E0,7.554417104E-2,-1.445665836E0,-4.874455929E0
3.541736462E0,-4.623016119E-1,-4.849333763E-1,-6.801755905E0
3.551767243E0,-2.414658815E-1,2.015089989E-1,-8.237521172E0
3.561776566E0,3.718678653E-2,8.833880424E-1,-7.310591698E0
3.571787868E0,8.229025006E-1,1.747766018E0,-2.615430117E0
3.581801254E0,1.480026722E0,3.232532978E0,3.218986988E0
3.591816775E0,3.327242434E-1,4.823264599E0,5.451591969E0
3.601833285E0,-1.232335567E0,5.511530876E0,5.766170025E0
3.611850056E0,-1.687943101E0,5.030082226E0,5.456826210E0
3.621867191E0,-1.309971690E0,4.830136776E0,5.152623653E0
3.631886358E0,-8.077763915E-1,5.157039642E0,5.113648415E0
3.641907347E0,-3.493163586E-1,5.726178169E0,6.052699566E0
3.651930004E0,1.307622433E0,5.541620255E0,7.052081585E0
3.661953962E0,1.556535006E0,8.267383575E0,9.839224815E0
3.671978858E0,1.362033963E0,1.043358231E1,1.241878986E1
3.682004327E0,-3.159409165E-1,1.343076420E1,1.480618095E1
3.692030004E0,-2.642809868E0,1.649864197E1,1.577541161E1
3.702007868E0,-4.455029964E0,1.828428459E1,1.433480453E1
3.711987243E0,-2.910807848E0,1.589996719E1,1.087056923E1
3.721971358E0,-1.425302267E0,1.336409760E1,8.565016747E0
3.731961358E0,-2.102908611E0,1.319061661E1,8.155108452E0
3.741958025E0,-2.626996994E0,1.247436905E1,9.890792847E0
3.751961931E0,-2.681326151E0,1.173870182E1,1.234558868E1
3.761973285E0,-2.320418835E0,1.122371101E1,1.438579178E1
3.771991983E0,-1.326643348E0,1.040184784E1,1.640376091E1
3.782017660E0,-5.641924143E-1,9.529500961E0,1.796590614E1
3.792049691E0,-5.144406557E-1,8.575072289E0,1.820718956E1
3.802087191E0,-1.055927038E0,7.551462173E0,1.655414581E1
3.812128025E0,-1.673749685E0,6.867761612E0,1.270305634E1
3.822172191E0,-1.783678651E0,6.216505051E0,8.690969467E0
3.832218493E0,-1.590102315E0,5.276269913E0,5.888130665E0
3.842265681E0,-9.383441210E-1,4.116494179E0,3.773736954E0
3.852303233E0,-3.622050881E-1,2.781520844E0,1.728309155E0
3.862321045E0,1.075763583E0,1.213601112E0,1.034936905E-1
3.872336670E0,1.505888939E0,-6.573677063E-1,-2.090801716E0
3.882352295E0,1.570071459E0,-2.155617237E0,-4.049645901E0
3.892368025E0,1.245441198E0,-3.305217266E0,-5.516354561E0
3.902383910E0,7.084218264E-1,-4.274401188E0,-6.936015129E0
3.912399900E0,3.600229025E-1,-5.248972893E0,-8.496984482E0
3.922416097E0,3.282452226E-1,-5.821238518E0,-9.843036652E0
3.932432452E0,-1.176197529E-1,-6.870758057E0,-1.064518452E1
3.942448962E0,-1.892853379E-1,-7.506764412E0,-1.081348705E1
3.952443754E0,-5.261123180E-3,-7.978386879E0,-1.027059746E1
3.962440472E0,2.942528427E-1,-8.955445290E0,-8.963796616E0
3.972439847E0,2.933810055E-1,-9.750327110E0,-7.211719990E0
3.982442452E0,1.689845920E-1,-1.014802361E1,-4.470870018E0
